Date,SOFRRATE Index,CHOVCHOV Index,BZDIOVRA Index,COOVIBR Index,Rate_BRL,Rate_CHI,Rate_COP
2020-06-01,0.06,0.5,2.9,2.679,5.3663,793.78,3718.97
2020-06-02,0.07,0.5,2.9,2.681,5.2026,780.36,3636.63
2020-06-03,0.06,0.5,2.9,2.689,5.065,770.57,3606.95
2020-06-04,0.07,0.5,2.9,2.693,5.1181,771.43,3590.75
2020-06-05,0.07,0.5,2.9,2.674,4.9619,769.1,3575.13
2020-06-08,0.07,0.5,2.9,2.668,4.8201,768.58,3607.38
2020-06-09,0.08,0.5,2.9,2.665,4.901,770.0,3657.38
2020-06-10,0.07,0.5,2.9,2.663,4.975,772.25,3673.38
2020-06-11,0.08,0.5,2.9,2.655,5.1911,787.43,3774.11
2020-06-12,0.08,0.5,2.9,2.671,5.0497,793.75,3779.15
2020-06-16,0.09,0.5,2.9,2.66,5.2445,785.45,3749.55
2020-06-17,0.09,0.5,2.9,2.658,5.2284,796.85,3748.91
2020-06-18,0.09,0.5,2.15,2.669,5.3781,815.9,3753.15
2020-06-19,0.09,0.5,2.15,2.681,5.3114,815.57,3740.7
2020-06-23,0.07,0.5,2.15,2.682,5.1544,818.6,3699.63
2020-06-24,0.08,0.5,2.15,2.679,5.3476,819.15,3727.45
2020-06-25,0.09,0.5,2.15,2.679,5.3627,811.81,3731.52
2020-06-26,0.08,0.5,2.15,2.681,5.4859,818.05,3750.17
2020-06-30,0.1,0.5,2.15,2.689,5.4676,821.22,3757.75
2020-07-01,0.11,0.5,2.15,2.435,5.3198,813.84,3715.55
2020-07-02,0.11,0.5,2.15,2.436,5.3622,802.17,3642.8
2020-07-03,0.11,0.5,2.15,2.429,5.3157,802.33,3651.68
2020-07-06,0.1,0.5,2.15,2.428,5.3576,798.28,3637.19
2020-07-07,0.1,0.5,2.15,2.418,5.3814,792.2,3625.61
2020-07-08,0.1,0.5,2.15,2.42,5.3386,785.45,3641.33
2020-07-09,0.1,0.5,2.15,2.424,5.3435,788.08,3622.75
2020-07-10,0.1,0.5,2.15,2.425,5.3254,796.74,3621.61
2020-07-13,0.1,0.5,2.15,2.429,5.4061,786.42,3620.45
2020-07-14,0.11,0.5,2.15,2.433,5.3685,787.79,3623.05
2020-07-15,0.13,0.5,2.15,2.435,5.3705,788.7,3623.2
2020-07-16,0.12,0.5,2.15,2.428,5.3315,782.03,3643.07
2020-07-17,0.12,0.5,2.15,2.425,5.3862,785.25,3650.9
2020-07-21,0.11,0.5,2.15,2.425,5.1733,773.58,3623.19
2020-07-22,0.1,0.5,2.15,2.435,5.1184,768.59,3638.07
2020-07-23,0.1,0.5,2.15,2.43,5.2142,767.39,3668.45
2020-07-24,0.1,0.5,2.15,2.422,5.2324,776.0,3693.28
2020-07-27,0.1,0.5,2.15,2.413,5.1506,769.28,3677.7
2020-07-28,0.1,0.5,2.15,2.411,5.157,767.05,3724.9
2020-07-29,0.09,0.5,2.15,2.411,5.1695,756.13,3705.97
2020-07-30,0.1,0.5,2.15,2.402,5.1552,759.53,3723.53
2020-07-31,0.1,0.5,2.15,2.394,5.221,757.77,3732.83
2020-08-03,0.1,0.5,2.15,2.177,5.322,761.06,3768.9
2020-08-04,0.09,0.5,2.15,2.156,5.2865,771.47,3780.49
2020-08-05,0.09,0.5,2.15,2.165,5.2936,777.22,3776.23
2020-08-06,0.09,0.5,1.9,2.166,5.3325,772.2,3741.5
2020-08-07,0.09,0.5,1.9,2.166,5.4384,787.68,3772.64
2020-08-10,0.09,0.5,1.9,2.165,5.4813,802.88,3774.4
2020-08-11,0.1,0.5,1.9,2.165,5.3813,792.63,3741.4
2020-08-12,0.09,0.5,1.9,2.165,5.4307,792.7,3758.25
2020-08-13,0.09,0.5,1.9,2.164,5.3702,792.72,3771.45
2020-08-14,0.09,0.5,1.9,2.161,5.4231,798.03,3792.27
2020-08-18,0.09,0.5,1.9,2.16,5.4679,795.05,3782.8
2020-08-19,0.09,0.5,1.9,2.161,5.5573,783.59,3758.04
2020-08-20,0.07,0.5,1.9,2.16,5.559,788.22,3803.35
2020-08-21,0.07,0.5,1.9,2.16,5.6202,793.8,3837.7
2020-08-24,0.08,0.5,1.9,2.171,5.6111,783.77,3855.84
2020-08-25,0.08,0.5,1.9,2.172,5.5088,785.79,3868.18
2020-08-26,0.07,0.5,1.9,2.171,5.6118,785.96,3835.95
2020-08-27,0.07,0.5,1.9,2.171,5.5697,785.16,3815.68
2020-08-28,0.07,0.5,1.9,2.168,5.3891,778.6,3745.28
2020-08-31,0.09,0.5,1.9,2.172,5.4945,776.65,3741.1
2020-09-01,0.09,0.5,1.9,1.935,5.3969,771.25,3678.55
2020-09-02,0.09,0.5,1.9,1.94,5.3423,770.87,3655.3
2020-09-03,0.1,0.5,1.9,1.943,5.2926,775.13,3693.1
2020-09-04,0.09,0.5,1.9,1.951,5.3016,773.24,3715.38
2020-09-08,0.09,0.5,1.9,1.953,5.3622,772.75,3738.2
2020-09-09,0.09,0.5,1.9,1.947,5.3085,767.47,3715.93
2020-09-10,0.09,0.5,1.9,1.939,5.3203,770.53,3708.36
2020-09-11,0.09,0.5,1.9,1.933,5.3196,768.84,3708.25
2020-09-14,0.09,0.5,1.9,1.928,5.2715,764.1,3698.02
2020-09-15,0.1,0.5,1.9,1.941,5.2769,761.63,3700.7
2020-09-16,0.1,0.5,1.9,1.944,5.2377,760.7,3686.93
2020-09-17,0.1,0.5,1.9,1.946,5.2395,763.29,3715.94
2020-09-18,0.09,0.5,1.9,1.95,5.3885,773.96,3736.96
2020-09-21,0.08,0.5,1.9,1.95,5.4147,773.5,3790.18
2020-09-22,0.07,0.5,1.9,1.952,5.4719,776.22,3828.88
2020-09-23,0.06,0.5,1.9,1.95,5.5964,781.92,3864.04
2020-09-24,0.07,0.5,1.9,1.952,5.5102,784.22,3827.5
2020-09-25,0.08,0.5,1.9,1.954,5.5626,787.05,3887.15
2020-09-28,0.08,0.5,1.9,1.714,5.6624,785.4,3871.6
2020-09-29,0.07,0.5,1.9,1.718,5.6329,786.68,3887.49
2020-09-30,0.08,0.5,1.9,1.717,5.6095,784.33,3829.18
2020-10-01,0.08,0.5,1.9,1.711,5.6461,787.05,3845.06
2020-10-02,0.1,0.5,1.9,1.713,5.6861,789.26,3870.82
2020-10-05,0.09,0.5,1.9,1.712,5.5755,797.78,3830.1
2020-10-06,0.1,0.5,1.9,1.708,5.5936,798.46,3832.18
2020-10-07,0.09,0.5,1.9,1.705,5.6116,795.4,3838.6
2020-10-08,0.08,0.5,1.9,1.71,5.601,798.78,3839.34
2020-10-09,0.09,0.5,1.9,1.703,5.5327,797.22,3826.52
2020-10-12,0.09,0.5,1.9,1.703,5.6265,788.21,3825.98
2020-10-13,0.09,0.5,1.9,1.705,5.5709,797.55,3862.07
2020-10-14,0.09,0.5,1.9,1.708,5.5926,799.07,3837.26
2020-10-15,0.1,0.5,1.9,1.71,5.6145,802.92,3849.49
2020-10-16,0.09,0.5,1.9,1.711,5.6462,795.8,3849.48
2020-10-19,0.09,0.5,1.9,1.711,5.6104,786.4,3844.7
2020-10-20,0.08,0.5,1.9,1.712,5.6059,786.88,3821.65
2020-10-21,0.07,0.5,1.9,1.712,5.6064,782.04,3768.84
2020-10-22,0.07,0.5,1.9,1.71,5.5916,778.65,3785.48
2020-10-23,0.08,0.5,1.9,1.708,5.6191,776.73,3788.34
2020-10-26,0.09,0.5,1.9,1.71,5.6247,775.5,3814.09
2020-10-27,0.09,0.5,1.9,1.711,5.7062,771.04,3810.48
2020-10-28,0.08,0.5,1.9,1.709,5.7491,773.75,3835.55
2020-10-30,0.09,0.5,1.9,1.704,5.7451,773.87,3870.94
2020-11-03,0.1,0.5,1.9,1.707,5.7523,754.88,3820.1
2020-11-04,0.1,0.5,1.9,1.705,5.6648,757.5,3815.03
2020-11-05,0.11,0.5,1.9,1.704,5.5402,755.95,3764.57
2020-11-06,0.1,0.5,1.9,1.697,5.3772,753.82,3722.51
2020-11-09,0.1,0.5,1.9,1.707,5.3803,756.05,3648.6
2020-11-10,0.1,0.5,1.9,1.712,5.4129,756.63,3628.98
2020-11-11,0.1,0.5,1.9,1.709,5.3998,756.36,3632.38
2020-11-12,0.09,0.5,1.9,1.707,5.4575,756.13,3643.18
2020-11-13,0.09,0.5,1.9,1.707,5.4635,767.25,3639.63
2020-11-17,0.09,0.5,1.9,1.709,5.3246,764.88,3638.99
2020-11-18,0.07,0.5,1.9,1.7,5.3631,757.67,3644.92
2020-11-19,0.06,0.5,1.9,1.707,5.3087,757.7,3649.12
2020-11-20,0.05,0.5,1.9,1.709,5.3893,760.92,3641.75
2020-11-23,0.05,0.5,1.9,1.709,5.4337,770.8,3644.82
2020-11-24,0.07,0.5,1.9,1.704,5.3752,772.86,3639.71
2020-11-25,0.08,0.5,1.9,1.711,5.3167,770.0,3620.26
2020-11-26,0.08,0.5,1.9,1.712,5.332,766.31,3616.85
2020-11-27,0.08,0.5,1.9,1.711,5.3373,767.39,3613.02
2020-11-30,0.09,0.5,1.9,1.711,5.3594,767.35,3600.75
2020-12-01,0.08,0.5,1.9,1.712,5.2183,760.35,3570.65
2020-12-02,0.08,0.5,1.9,1.713,5.2312,755.47,3530.71
2020-12-03,0.08,0.5,1.9,1.713,5.1577,750.79,3476.1
2020-12-04,0.09,0.5,1.9,1.713,5.1295,745.09,3467.04
2020-12-07,0.08,0.5,1.9,1.716,5.1068,742.5,3487.87
2020-12-09,0.08,0.5,1.9,1.713,5.1683,742.44,3465.68
2020-12-10,0.08,0.5,1.9,1.711,5.0192,735.8,3439.45
2020-12-11,0.08,0.5,1.9,1.711,5.0594,733.22,3435.54
2020-12-14,0.08,0.5,1.9,1.71,5.1163,733.9,3429.97
2020-12-15,0.09,0.5,1.9,1.712,5.0829,734.99,3424.97
2020-12-16,0.09,0.5,1.9,1.713,5.086,733.44,3418.14
2020-12-17,0.09,0.5,1.9,1.711,5.0665,721.73,3412.43
2020-12-18,0.09,0.5,1.9,1.711,5.0849,725.88,3419.94
2020-12-21,0.09,0.5,1.9,1.711,5.1273,728.47,3427.28
2020-12-22,0.07,0.5,1.9,1.711,5.1628,724.25,3451.75
2020-12-23,0.06,0.5,1.9,1.712,5.2053,714.25,3488.25
2020-12-24,0.08,0.5,1.9,1.711,5.1739,714.03,3499.47
2020-12-28,0.09,0.5,1.9,1.712,5.2473,712.5,3495.02
2020-12-29,0.1,0.5,1.9,1.706,5.2039,714.83,3480.71
2020-12-30,0.09,0.5,1.9,1.702,5.192,711.78,3429.73
2021-01-04,0.1,0.5,1.9,1.697,5.2717,702.58,3432.69
2021-01-05,0.11,0.5,1.9,1.686,5.2766,698.93,3446.24
2021-01-06,0.1,0.5,1.9,1.685,5.3006,698.22,3425.09
2021-01-07,0.1,0.5,1.9,1.691,5.4009,709.89,3474.13
2021-01-08,0.09,0.5,1.9,1.69,5.4212,710.68,3475.8
2021-01-12,0.08,0.5,1.9,1.695,5.3212,726.55,3483.5
2021-01-13,0.08,0.5,1.9,1.693,5.3079,741.7,3478.77
2021-01-14,0.08,0.5,1.9,1.693,5.2056,728.34,3462.02
2021-01-15,0.08,0.5,1.9,1.692,5.3003,733.78,3465.69
2021-01-18,0.08,0.5,1.9,1.698,5.2974,733.83,3480.35
2021-01-19,0.07,0.5,1.9,1.694,5.3518,736.58,3487.04
2021-01-20,0.06,0.5,1.9,1.691,5.3083,722.42,3471.73
2021-01-21,0.04,0.5,1.9,1.693,5.3605,718.25,3479.85
2021-01-22,0.05,0.5,1.9,1.696,5.4705,728.03,3527.05
2021-01-25,0.06,0.5,1.9,1.699,5.4965,732.6,3589.13
2021-01-26,0.03,0.5,1.9,1.7,5.3503,732.44,3596.38
2021-01-27,0.03,0.5,1.9,1.704,5.4106,739.42,3621.18
2021-01-28,0.04,0.5,1.9,1.706,5.4405,738.38,3572.99
2021-01-29,0.06,0.5,1.9,1.705,5.4717,732.5,3575.78
2021-02-01,0.07,0.5,1.9,1.711,5.4457,736.75,3568.8
2021-02-02,0.07,0.5,1.9,1.712,5.3594,731.33,3530.27
2021-02-03,0.07,0.5,1.9,1.712,5.3783,732.6,3528.58
2021-02-04,0.05,0.5,1.9,1.711,5.4323,739.6,3555.52
2021-02-05,0.02,0.5,1.9,1.712,5.3767,737.05,3547.25
2021-02-08,0.02,0.5,1.9,1.712,5.3576,734.07,3561.38
2021-02-09,0.05,0.5,1.9,1.712,5.3824,734.74,3582.55
2021-02-10,0.06,0.5,1.9,1.711,5.3847,726.18,3557.99
2021-02-11,0.06,0.5,1.9,1.711,5.3854,724.35,3527.71
2021-02-12,0.05,0.5,1.9,1.712,5.3776,722.16,3510.12
2021-02-15,0.05,0.5,1.9,1.712,5.4196,719.37,3501.84
2021-02-16,0.06,0.5,1.9,1.711,5.4196,718.61,3521.39
2021-02-17,0.06,0.5,1.9,1.711,5.4117,715.1,3540.46
2021-02-18,0.03,0.5,1.9,1.711,5.4313,712.53,3539.68
2021-02-19,0.02,0.5,1.9,1.711,5.3877,707.94,3559.25
2021-02-22,0.03,0.5,1.9,1.71,5.46,708.18,3597.85
2021-02-23,0.01,0.5,1.9,1.707,5.4415,707.09,3590.88
2021-02-24,0.02,0.5,1.9,1.707,5.4159,703.58,3571.22
2021-02-25,0.03,0.5,1.9,1.705,5.5212,713.9,3592.82
2021-02-26,0.01,0.5,1.9,1.699,5.6033,725.38,3608.27
2021-03-01,0.02,0.5,1.9,1.696,5.6344,722.15,3616.94
2021-03-02,0.04,0.5,1.9,1.692,5.6645,731.61,3637.01
2021-03-03,0.04,0.5,1.9,1.692,5.6233,728.37,3661.06
2021-03-04,0.02,0.5,1.9,1.694,5.6686,725.95,3643.62
2021-03-05,0.02,0.5,1.9,1.697,5.6831,736.99,3635.33
2021-03-08,0.02,0.5,1.9,1.692,5.8173,734.7,3615.32
2021-03-09,0.02,0.5,1.9,1.686,5.8066,735.1,3598.41
2021-03-10,0.02,0.5,1.9,1.679,5.6725,726.17,3582.17
2021-03-11,0.01,0.5,1.9,1.668,5.5398,715.48,3542.72
2021-03-12,0.01,0.5,1.9,1.62,5.556,721.74,3568.25
2021-03-15,0.01,0.5,1.9,1.614,5.6171,723.5,3572.19
2021-03-16,0.01,0.5,1.9,1.63,5.6249,728.65,3558.49
2021-03-17,0.01,0.5,1.9,1.655,5.5872,729.36,3567.33
2021-03-18,0.01,0.5,2.65,1.668,5.5613,718.72,3570.78
2021-03-19,0.01,0.5,2.65,1.672,5.4908,716.33,3551.6
2021-03-23,0.01,0.5,2.65,1.67,5.5238,723.17,3579.04
2021-03-24,0.01,0.5,2.65,1.68,5.6222,726.5,3614.09
2021-03-26,0.01,0.5,2.65,1.68,5.7569,729.7,3667.92
2021-03-29,0.01,0.5,2.65,1.677,5.7833,731.3,3680.71
2021-03-30,0.01,0.5,2.65,1.688,5.7745,730.22,3720.43
2021-03-31,0.01,0.5,2.65,1.682,5.6337,719.04,3704.37
2021-04-05,0.01,0.5,2.65,1.685,5.6655,720.59,3660.2
2021-04-06,0.01,0.5,2.65,1.684,5.5917,717.2,3646.17
2021-04-07,0.01,0.5,2.65,1.688,5.6163,713.2,3643.11
2021-04-08,0.01,0.5,2.65,1.69,5.5718,708.4,3642.07
2021-04-09,0.01,0.5,2.65,1.696,5.6845,711.68,3639.01
2021-04-12,0.01,0.5,2.65,1.688,5.7349,712.1,3653.54
2021-04-13,0.01,0.5,2.65,1.692,5.7184,708.42,3666.46
2021-04-14,0.01,0.5,2.65,1.696,5.6535,708.19,3672.36
2021-04-15,0.01,0.5,2.65,1.693,5.6164,700.58,3612.88
2021-04-16,0.01,0.5,2.65,1.693,5.5881,704.03,3609.7
2021-04-19,0.01,0.5,2.65,1.7,5.5488,701.65,3602.02
2021-04-20,0.01,0.5,2.65,1.7,5.5674,696.88,3639.46
2021-04-21,0.01,0.5,2.65,1.703,5.5522,696.8,3627.09
2021-04-22,0.01,0.5,2.65,1.708,5.4468,706.67,3637.61
2021-04-23,0.01,0.5,2.65,1.709,5.4759,712.05,3639.63
2021-04-26,0.01,0.5,2.65,1.71,5.4369,705.52,3652.5
2021-04-27,0.01,0.5,2.65,1.71,5.4524,702.33,3715.51
2021-04-28,0.01,0.5,2.65,1.706,5.3448,697.77,3708.85
2021-04-29,0.01,0.5,2.65,1.711,5.3396,705.78,3710.47
2021-04-30,0.01,0.5,2.65,1.715,5.4376,710.35,3729.88
2021-05-03,0.01,0.5,2.65,1.716,5.4427,703.88,3819.67
2021-05-04,0.01,0.5,2.65,1.717,5.4435,701.8,3824.86
2021-05-05,0.01,0.5,2.65,1.716,5.3555,704.75,3845.59
2021-05-06,0.01,0.5,3.4,1.716,5.2782,699.32,3821.25
2021-05-07,0.01,0.5,3.4,1.716,5.2375,694.92,3763.64
2021-05-10,0.01,0.5,3.4,1.71,5.2278,694.78,3740.42
2021-05-11,0.01,0.5,3.4,1.709,5.2207,702.9,3708.81
2021-05-12,0.01,0.5,3.4,1.714,5.3065,707.33,3747.06
2021-05-13,0.01,0.5,3.4,1.714,5.3098,707.93,3729.79
2021-05-14,0.01,0.5,3.4,1.714,5.2734,700.43,3704.54
2021-05-18,0.01,0.5,3.4,1.715,5.2613,712.55,3666.45
2021-05-19,0.01,0.5,3.4,1.717,5.3106,712.12,3672.45
2021-05-20,0.01,0.5,3.4,1.721,5.2846,718.47,3696.84
2021-05-21,0.01,0.5,3.4,1.725,5.3668,712.07,3746.15
2021-05-24,0.01,0.5,3.4,1.719,5.3183,729.47,3736.25
2021-05-25,0.01,0.5,3.4,1.722,5.3315,734.35,3734.9
2021-05-26,0.01,0.5,3.4,1.722,5.312,729.72,3743.15
2021-05-27,0.01,0.5,3.4,1.725,5.2392,728.8,3729.19
2021-05-28,0.01,0.5,3.4,1.726,5.2257,723.63,3707.15
2021-05-31,0.01,0.5,3.4,1.716,5.2188,722.18,3711.95
2021-06-01,0.01,0.5,3.4,1.715,5.1518,725.01,3666.21
2021-06-02,0.01,0.5,3.4,1.718,5.0764,716.71,3649.8
2021-06-03,0.01,0.5,3.4,1.721,5.0206,719.95,3646.58
2021-06-04,0.01,0.5,3.4,1.718,5.0494,717.81,3599.98
2021-06-08,0.01,0.5,3.4,1.717,5.0342,717.82,3604.85
2021-06-09,0.01,0.5,3.4,1.714,5.0624,719.67,3591.9
2021-06-10,0.01,0.5,3.4,1.712,5.0563,720.73,3589.94
2021-06-11,0.01,0.5,3.4,1.713,5.1181,722.5,3603.44
2021-06-15,0.01,0.5,3.4,1.713,5.0457,726.75,3663.95
2021-06-16,0.01,0.5,3.4,1.712,5.0549,726.88,3678.23
2021-06-17,0.05,0.5,4.15,1.712,5.0082,737.55,3713.35
2021-06-18,0.05,0.5,4.15,1.712,5.0903,748.42,3745.4
2021-06-21,0.05,0.5,4.15,1.712,5.0152,728.2,3759.14
2021-06-22,0.05,0.5,4.15,1.711,4.9596,742.3,3782.27
2021-06-23,0.05,0.5,4.15,1.712,4.967,735.03,3784.94
2021-06-24,0.05,0.5,4.15,1.712,4.9146,734.57,3774.42
2021-06-25,0.05,0.5,4.15,1.712,4.9343,733.9,3731.85
2021-06-28,0.05,0.5,4.15,1.712,4.9266,728.2,3708.75
2021-06-29,0.05,0.5,4.15,1.712,4.9565,727.7,3767.41
2021-06-30,0.05,0.5,4.15,1.712,4.9696,734.38,3752.35
2021-07-01,0.05,0.5,4.15,1.711,5.049,741.42,3784.65
2021-07-02,0.05,0.5,4.15,1.712,5.0597,735.5,3743.27
2021-07-06,0.05,0.5,4.15,1.714,5.1994,748.13,3787.46
2021-07-07,0.05,0.5,4.15,1.713,5.2325,748.88,3831.4
2021-07-08,0.05,0.5,4.15,1.714,5.2604,752.9,3843.38
2021-07-09,0.05,0.5,4.15,1.712,5.1598,748.5,3834.01
2021-07-12,0.05,0.5,4.15,1.712,5.1742,743.85,3823.02
2021-07-13,0.05,0.5,4.15,1.714,5.1634,750.2,3824.41
2021-07-14,0.05,0.75,4.15,1.713,5.0714,745.78,3794.99
2021-07-15,0.05,0.75,4.15,1.714,5.1119,757.88,3802.23
2021-07-16,0.05,0.75,4.15,1.715,5.1152,753.29,3809.99
2021-07-19,0.05,0.75,4.15,1.717,5.2517,760.99,3854.89
2021-07-21,0.05,0.75,4.15,1.716,5.1881,752.38,3854.63
2021-07-22,0.05,0.75,4.15,1.716,5.2017,754.35,3870.01
2021-07-23,0.05,0.75,4.15,1.716,5.2,762.52,3869.56
2021-07-26,0.05,0.75,4.15,1.716,5.1765,760.21,3908.43
2021-07-27,0.05,0.75,4.15,1.716,5.1709,767.81,3919.06
2021-07-28,0.05,0.75,4.15,1.715,5.1168,762.08,3905.47
2021-07-29,0.05,0.75,4.15,1.712,5.0811,760.05,3867.61
2021-07-30,0.05,0.75,4.15,1.712,5.2119,759.0,3830.75
2021-08-02,0.05,0.75,4.15,1.712,5.1743,768.05,3886.29
2021-08-03,0.05,0.75,4.15,1.714,5.1974,777.9,3911.09
2021-08-04,0.05,0.75,4.15,1.714,5.1689,774.17,3909.46
2021-08-05,0.05,0.75,5.15,1.714,5.2493,779.17,3910.18
2021-08-06,0.05,0.75,5.15,1.714,5.2314,788.22,3957.44
2021-08-09,0.05,0.75,5.15,1.713,5.2343,784.67,3997.33
2021-08-10,0.05,0.75,5.15,1.713,5.1901,779.25,3969.9
2021-08-11,0.05,0.75,5.15,1.713,5.2227,773.25,3944.04
2021-08-12,0.05,0.75,5.15,1.713,5.2534,774.38,3858.58
2021-08-13,0.05,0.75,5.15,1.713,5.2477,775.74,3846.38
2021-08-17,0.05,0.75,5.15,1.714,5.2938,789.97,3879.42
2021-08-18,0.05,0.75,5.15,1.714,5.3894,788.65,3852.32
2021-08-19,0.05,0.75,5.15,1.714,5.4149,787.03,3870.11
2021-08-20,0.05,0.75,5.15,1.714,5.3802,786.77,3872.2
2021-08-23,0.05,0.75,5.15,1.714,5.3805,784.92,3876.48
2021-08-24,0.05,0.75,5.15,1.717,5.2477,782.65,3866.65
2021-08-25,0.05,0.75,5.15,1.717,5.2143,783.9,3865.0
2021-08-26,0.05,0.75,5.15,1.719,5.2572,786.85,3866.14
2021-08-27,0.05,0.75,5.15,1.721,5.2038,782.9,3829.46
2021-08-30,0.05,0.75,5.15,1.72,5.1851,782.13,3815.79
2021-08-31,0.05,1.5,5.15,1.719,5.1529,774.15,3771.96
2021-09-01,0.05,1.5,5.15,1.721,5.1863,771.28,3762.93
2021-09-02,0.05,1.5,5.15,1.724,5.1845,767.58,3797.56
2021-09-03,0.05,1.5,5.15,1.727,5.1928,767.75,3800.6
2021-09-06,0.05,1.5,5.15,1.728,5.1699,772.75,3794.52
2021-09-07,0.05,1.5,5.15,1.725,5.2828,780.75,3813.82
2021-09-08,0.05,1.5,5.15,1.716,5.3203,786.98,3834.76
2021-09-09,0.05,1.5,5.15,1.711,5.207,794.4,3853.15
2021-09-10,0.05,1.5,5.15,1.711,5.2469,788.63,3838.69
2021-09-13,0.05,1.5,5.15,1.715,5.2158,785.13,3833.47
2021-09-14,0.05,1.5,5.15,1.719,5.2425,784.25,3829.92
2021-09-15,0.05,1.5,5.15,1.722,5.2224,779.67,3814.78
2021-09-16,0.05,1.5,5.15,1.727,5.2565,783.13,3816.97
2021-09-17,0.05,1.5,5.15,1.731,5.2895,786.64,3830.0
2021-09-20,0.05,1.5,5.15,1.733,5.3253,788.4,3842.8
2021-09-21,0.05,1.5,5.15,1.734,5.2733,786.28,3838.39
2021-09-22,0.05,1.5,5.15,1.735,5.2897,787.85,3832.01
2021-09-23,0.05,1.5,6.15,1.735,5.3038,785.5,3833.42
2021-09-24,0.05,1.5,6.15,1.738,5.3345,793.04,3837.65
2021-09-27,0.05,1.5,6.15,1.741,5.3911,794.28,3843.52
2021-09-28,0.05,1.5,6.15,1.743,5.4295,801.75,3834.9
2021-09-29,0.05,1.5,6.15,1.744,5.4149,809.9,3839.97
2021-09-30,0.05,1.5,6.15,1.745,5.4429,810.06,3807.8
2021-10-01,0.05,1.5,6.15,1.973,5.3643,803.35,3793.38
2021-10-04,0.05,1.5,6.15,1.979,5.4549,806.05,3795.4
2021-10-05,0.05,1.5,6.15,1.98,5.4761,811.45,3785.05
2021-10-06,0.05,1.5,6.15,1.976,5.4923,814.5,3787.56
2021-10-07,0.05,1.5,6.15,1.975,5.5188,813.63,3774.5
2021-10-08,0.05,1.5,6.15,1.962,5.5085,824.06,3766.81
2021-10-11,0.05,1.5,6.15,1.965,5.5391,813.73,3761.39
2021-10-12,0.05,1.5,6.15,1.959,5.5396,822.5,3721.18
2021-10-13,0.05,2.75,6.15,1.969,5.5154,816.07,3744.4
2021-10-14,0.05,2.75,6.15,1.973,5.5134,825.52,3771.35
2021-10-15,0.05,2.75,6.15,1.977,5.4616,823.7,3767.47
2021-10-18,0.05,2.75,6.15,1.977,5.5122,817.78,3770.62
2021-10-19,0.03,2.75,6.15,1.978,5.5846,811.24,3767.2
2021-10-20,0.03,2.75,6.15,1.961,5.5982,813.35,3767.56
2021-10-21,0.03,2.75,6.15,1.959,5.659,817.69,3780.25
2021-10-22,0.05,2.75,6.15,1.961,5.65,815.97,3774.11
2021-10-25,0.04,2.75,6.15,1.955,5.556,808.08,3767.8
2021-10-26,0.05,2.75,6.15,1.962,5.5661,804.17,3769.23
2021-10-27,0.05,2.75,6.15,1.967,5.5392,804.95,3759.45
2021-10-28,0.05,2.75,7.65,1.972,5.6458,806.03,3777.75
2021-10-29,0.05,2.75,7.65,1.966,5.6364,814.5,3767.37
2021-11-02,0.05,2.75,7.65,2.445,5.5511,812.7,3795.98
2021-11-03,0.05,2.75,7.65,2.454,5.5533,812.75,3834.24
2021-11-04,0.05,2.75,7.65,2.458,5.6035,814.31,3869.34
2021-11-05,0.05,2.75,7.65,2.451,5.5423,811.55,3878.85
2021-11-08,0.05,2.75,7.65,2.45,5.5423,802.58,3876.38
2021-11-09,0.05,2.75,7.65,2.448,5.4857,792.15,3862.9
