Date,SOFRRATE Index,CHOVCHOV Index,BZDIOVRA Index,COOVIBR Index,Rate_BRL,Rate_CHI,Rate_COP
2021-11-10,0.05,2.75,7.65,2.457,5.4978,795.25,3881.91
2021-11-11,0.05,2.75,7.65,2.465,5.4046,794.3,3878.63
2021-11-12,0.05,2.75,7.65,2.464,5.4564,801.07,3884.63
2021-11-16,0.05,2.75,7.65,2.465,5.4976,812.03,3895.34
2021-11-17,0.05,2.75,7.65,2.456,5.5242,829.32,3918.43
2021-11-18,0.05,2.75,7.65,2.465,5.566,832.3,3925.4
2021-11-19,0.05,2.75,7.65,2.465,5.6102,829.9,3916.18
2021-11-22,0.05,2.75,7.65,2.469,5.5964,811.95,3894.82
2021-11-23,0.05,2.75,7.65,2.451,5.5908,812.63,3949.88
2021-11-24,0.05,2.75,7.65,2.468,5.6015,814.77,3975.13
2021-11-25,0.05,2.75,7.65,2.473,5.5632,821.33,3984.3
2021-11-26,0.05,2.75,7.65,2.477,5.6032,831.79,4015.7
2021-11-29,0.05,2.75,7.65,2.475,5.6081,842.5,4035.59
2021-11-30,0.05,2.75,7.65,2.473,5.6237,829.25,3962.76
2021-12-01,0.05,2.75,7.65,2.47,5.6808,838.8,3971.56
2021-12-02,0.05,2.75,7.65,2.467,5.6393,837.8,3938.27
2021-12-03,0.05,2.75,7.65,2.467,5.6527,841.25,3967.44
2021-12-06,0.05,2.75,7.65,2.474,5.686,846.53,3932.17
2021-12-07,0.05,2.75,7.65,2.467,5.6097,839.28,3910.65
2021-12-08,0.05,2.75,7.65,2.467,5.5301,840.95,3905.56
2021-12-09,0.05,2.75,9.15,2.467,5.5802,848.25,3903.02
2021-12-10,0.05,2.75,9.15,2.465,5.609,842.25,3901.3
2021-12-13,0.05,2.75,9.15,2.465,5.676,841.63,3890.83
2021-12-14,0.05,4.0,9.15,2.459,5.6895,843.7,4003.09
2021-12-15,0.05,4.0,9.15,2.459,5.6853,851.65,4000.1
2021-12-16,0.05,4.0,9.15,2.457,5.6873,846.95,4019.45
2021-12-17,0.05,4.0,9.15,2.454,5.6859,844.77,4028.13
2021-12-20,0.04,4.0,9.15,2.918,5.7378,875.18,4007.16
2021-12-21,0.05,4.0,9.15,2.905,5.7449,870.65,4001.07
2021-12-22,0.05,4.0,9.15,2.908,5.6603,861.05,3999.62
2021-12-23,0.05,4.0,9.15,2.912,5.6772,859.23,3998.88
2021-12-24,0.05,4.0,9.15,2.915,5.655,865.05,3993.43
2021-12-27,0.05,4.0,9.15,2.916,5.6316,857.5,3999.42
2021-12-28,0.05,4.0,9.15,2.914,5.6275,856.13,4011.35
2021-12-29,0.05,4.0,9.15,2.913,5.6932,848.95,4038.04
2021-12-30,0.05,4.0,9.15,2.905,5.5697,852.0,4080.32
2022-01-03,0.05,4.0,9.15,2.914,5.6751,851.65,4061.8
2022-01-04,0.05,4.0,9.15,2.897,5.6852,847.63,4081.55
2022-01-05,0.05,4.0,9.15,2.911,5.7161,837.43,4024.35
2022-01-06,0.05,4.0,9.15,2.914,5.6856,837.25,4033.05
2022-01-07,0.05,4.0,9.15,2.916,5.6342,828.65,4051.08
2022-01-10,0.05,4.0,9.15,2.916,5.6701,835.92,4051.98
2022-01-11,0.05,4.0,9.15,2.916,5.573,828.85,3993.25
2022-01-12,0.05,4.0,9.15,2.916,5.5203,823.53,3974.38
2022-01-13,0.05,4.0,9.15,2.917,5.5289,817.7,3967.85
2022-01-14,0.05,4.0,9.15,2.922,5.528,819.75,4004.03
2022-01-17,0.05,4.0,9.15,2.931,5.523,822.8,4007.11
2022-01-18,0.05,4.0,9.15,2.967,5.5681,819.07,4038.09
2022-01-19,0.05,4.0,9.15,2.944,5.4461,809.6,3995.04
2022-01-20,0.04,4.0,9.15,2.952,5.4372,802.25,3977.23
2022-01-21,0.05,4.0,9.15,2.937,5.4515,798.15,3955.38
2022-01-24,0.04,4.0,9.15,2.932,5.4909,807.9,3977.05
2022-01-25,0.05,4.0,9.15,2.928,5.4412,800.05,3970.77
2022-01-26,0.04,5.5,9.15,2.93,5.4423,801.75,3930.4
2022-01-27,0.04,5.5,9.15,2.929,5.4105,806.07,3963.65
2022-01-28,0.05,5.5,9.15,2.93,5.3818,813.22,3957.0
2022-01-31,0.05,5.5,9.15,3.875,5.3102,800.62,3947.01
2022-02-01,0.05,5.5,9.15,3.881,5.2689,803.25,3925.51
2022-02-02,0.05,5.5,9.15,3.883,5.2656,811.38,3932.49
2022-02-03,0.05,5.5,10.65,3.886,5.2874,818.25,3954.19
2022-02-04,0.05,5.5,10.65,3.885,5.3259,827.75,3955.68
2022-02-07,0.05,5.5,10.65,3.886,5.2556,824.8,3965.25
2022-02-08,0.05,5.5,10.65,3.88,5.2586,827.64,3948.21
2022-02-09,0.04,5.5,10.65,3.884,5.2347,812.91,3939.78
2022-02-10,0.05,5.5,10.65,3.884,5.2497,805.65,3920.2
2022-02-11,0.05,5.5,10.65,3.878,5.249,808.65,3930.02
2022-02-14,0.05,5.5,10.65,3.878,5.2189,813.63,3944.5
2022-02-15,0.05,5.5,10.65,3.876,5.1692,801.53,3951.85
2022-02-16,0.05,5.5,10.65,3.876,5.1293,799.53,3963.52
2022-02-17,0.05,5.5,10.65,3.869,5.1697,795.67,3932.55
2022-02-18,0.05,5.5,10.65,3.873,5.1388,801.8,3930.74
2022-02-21,0.05,5.5,10.65,3.878,5.1064,798.75,3938.31
2022-02-22,0.05,5.5,10.65,3.883,5.0598,793.04,3930.57
2022-02-23,0.05,5.5,10.65,3.878,5.0065,790.18,3912.9
2022-02-24,0.05,5.5,10.65,3.886,5.1184,819.38,3926.61
2022-02-25,0.05,5.5,10.65,3.877,5.1522,802.25,3913.0
2022-02-28,0.05,5.5,10.65,3.869,5.1929,798.58,3937.94
2022-03-01,0.05,5.5,10.65,3.866,4.9633,807.47,3884.13
2022-03-02,0.05,5.5,10.65,3.871,5.102,805.05,3836.48
2022-03-03,0.05,5.5,10.65,3.872,5.0273,796.25,3756.42
2022-03-04,0.05,5.5,10.65,3.87,5.0648,805.63,3826.49
2022-03-07,0.05,5.5,10.65,3.873,5.0976,813.16,3812.31
2022-03-08,0.05,5.5,10.65,3.88,5.0643,810.35,3771.85
2022-03-09,0.05,5.5,10.65,3.876,5.0117,804.83,3742.9
2022-03-10,0.05,5.5,10.65,3.863,5.0188,803.25,3817.75
2022-03-11,0.05,5.5,10.65,3.835,5.075,804.65,3819.95
2022-03-14,0.05,5.5,10.65,3.813,5.1195,813.13,3798.66
2022-03-15,0.05,5.5,10.65,3.732,5.1637,811.05,3831.95
2022-03-16,0.05,5.5,10.65,3.819,5.0781,799.46,3836.3
2022-03-17,0.3,5.5,11.65,3.869,5.0393,799.85,3825.15
2022-03-18,0.3,5.5,11.65,3.87,5.0233,804.0,3817.04
2022-03-22,0.28,5.5,11.65,3.872,4.9103,792.85,3761.61
2022-03-23,0.27,5.5,11.65,3.872,4.8267,793.05,3784.82
2022-03-24,0.27,5.5,11.65,3.876,4.8268,788.36,3788.23
2022-03-25,0.28,5.5,11.65,3.876,4.7429,778.1,3794.11
2022-03-28,0.28,5.5,11.65,3.871,4.7657,778.96,3786.88
2022-03-29,0.28,7.0,11.65,3.844,4.7578,779.9,3756.11
2022-03-30,0.27,7.0,11.65,3.857,4.7715,789.05,3757.46
2022-03-31,0.29,7.0,11.65,3.877,4.7417,786.05,3771.05
2022-04-01,0.3,7.0,11.65,4.81,4.6592,782.42,3754.66
2022-04-04,0.3,7.0,11.65,4.812,4.5928,779.6,3706.02
2022-04-05,0.3,7.0,11.65,4.806,4.6517,786.74,3741.1
2022-04-06,0.3,7.0,11.65,4.806,4.716,800.03,3750.45
2022-04-07,0.3,7.0,11.65,4.791,4.7536,805.93,3769.5
2022-04-08,0.3,7.0,11.65,4.791,4.6988,814.7,3754.0
2022-04-11,0.3,7.0,11.65,4.79,4.6967,817.33,3739.07
2022-04-12,0.29,7.0,11.65,4.788,4.675,805.88,3732.73
2022-04-13,0.29,7.0,11.65,4.803,4.691,805.65,3723.0
2022-04-14,0.29,7.0,11.65,4.803,4.7014,816.55,3721.5
2022-04-18,0.29,7.0,11.65,4.808,4.6531,816.92,3733.42
2022-04-19,0.28,7.0,11.65,4.812,4.6681,820.08,3749.82
2022-04-20,0.27,7.0,11.65,4.815,4.6221,814.55,3760.66
2022-04-21,0.26,7.0,11.65,4.82,4.7543,825.55,3766.66
2022-04-22,0.27,7.0,11.65,4.82,4.7961,836.76,3857.75
2022-04-25,0.27,7.0,11.65,4.812,4.877,844.95,3933.44
2022-04-26,0.27,7.0,11.65,4.803,4.9981,843.43,3942.93
2022-04-27,0.28,7.0,11.65,4.806,4.9665,847.81,3955.54
2022-04-28,0.28,7.0,11.65,4.815,4.9418,857.28,3981.27
2022-04-29,0.28,7.0,11.65,4.821,4.9721,851.0,3960.95
2022-05-02,0.3,7.0,11.65,5.753,5.085,860.81,4010.02
2022-05-03,0.3,7.0,11.65,5.758,4.961,855.47,4029.27
2022-05-04,0.3,7.0,11.65,5.753,4.921,854.75,4066.36
2022-05-05,0.79,8.25,12.65,5.746,5.0288,860.83,4083.04
2022-05-06,0.78,8.25,12.65,5.731,5.0793,858.99,4053.93
2022-05-09,0.78,8.25,12.65,5.73,5.1608,868.55,4091.11
2022-05-10,0.78,8.25,12.65,5.701,5.1339,867.0,4074.07
2022-05-11,0.78,8.25,12.65,5.72,5.1378,862.2,4086.02
2022-05-12,0.79,8.25,12.65,5.716,5.1348,862.5,4110.69
2022-05-13,0.79,8.25,12.65,5.738,5.061,860.7,4109.88
2022-05-16,0.8,8.25,12.65,5.744,5.0609,857.76,4058.19
2022-05-17,0.8,8.25,12.65,5.747,4.9387,851.35,4029.43
2022-05-18,0.79,8.25,12.65,5.748,4.9688,853.9,4071.49
2022-05-19,0.79,8.25,12.65,5.75,4.9296,837.33,4053.3
2022-05-20,0.78,8.25,12.65,5.751,4.8801,836.09,3971.78
2022-05-23,0.78,8.25,12.65,5.75,4.8141,830.47,3977.52
2022-05-24,0.78,8.25,12.65,5.751,4.8197,830.6,3976.17
2022-05-25,0.78,8.25,12.65,5.752,4.8264,831.78,3936.63
2022-05-26,0.78,8.25,12.65,5.752,4.7693,823.05,3922.0
2022-05-27,0.78,8.25,12.65,5.755,4.7306,825.3,3932.59
2022-05-31,0.79,8.25,12.65,5.754,4.7336,823.88,3772.1
2022-06-01,0.8,8.25,12.65,5.766,4.8161,824.25,3799.92
2022-06-02,0.79,8.25,12.65,5.771,4.7974,813.05,3773.9
2022-06-03,0.78,8.25,12.65,5.772,4.7739,811.5,3788.32
2022-06-06,0.78,8.25,12.65,5.777,4.7946,821.59,3795.43
2022-06-07,0.77,9.0,12.65,5.787,4.8709,827.4,3784.8
2022-06-08,0.76,9.0,12.65,5.777,4.8989,821.84,3807.14
2022-06-09,0.75,9.0,12.65,5.779,4.9071,824.8,3850.67
2022-06-10,0.75,9.0,12.65,5.78,4.9876,845.5,3940.95
2022-06-13,0.73,9.0,12.65,5.789,5.116,861.35,3970.75
2022-06-14,0.69,9.0,12.65,5.775,5.1174,868.5,3967.8
2022-06-15,0.7,9.0,12.65,5.754,5.0552,857.02,3892.35
2022-06-16,1.45,9.0,12.65,5.759,5.0421,866.58,3900.17
2022-06-17,1.45,9.0,13.15,5.765,5.1538,875.4,3902.05
2022-06-21,1.45,9.0,13.15,5.764,5.1263,883.58,4023.94
2022-06-22,1.45,9.0,13.15,5.762,5.1953,888.47,4019.47
2022-06-23,1.44,9.0,13.15,5.762,5.24,904.72,4108.38
2022-06-24,1.46,9.0,13.15,5.768,5.2427,918.5,4138.38
2022-06-28,1.52,9.0,13.15,5.767,5.2687,911.7,4096.76
2022-06-29,1.51,9.0,13.15,5.767,5.182,924.83,4115.65
2022-06-30,1.5,9.0,13.15,5.747,5.2568,918.08,4155.11
2022-07-01,1.52,9.0,13.15,7.129,5.3319,931.13,4198.39
2022-07-04,1.52,9.0,13.15,7.129,5.3283,927.55,4188.58
2022-07-05,1.54,9.0,13.15,7.139,5.3878,951.0,4278.88
2022-07-06,1.54,9.0,13.15,7.142,5.4275,971.65,4352.71
2022-07-07,1.54,9.0,13.15,7.145,5.3421,951.1,4395.35
2022-07-08,1.53,9.0,13.15,7.137,5.2555,969.75,4420.75
2022-07-11,1.53,9.0,13.15,7.138,5.3785,992.25,4575.04
2022-07-12,1.54,9.0,13.15,7.14,5.4383,1016.25,4626.8
2022-07-13,1.53,9.75,13.15,7.138,5.3927,1008.0,4490.4
2022-07-14,1.53,9.75,13.15,7.139,5.4245,1048.5,4493.45
2022-07-15,1.54,9.75,13.15,7.13,5.4075,974.01,4361.45
2022-07-18,1.54,9.75,13.15,7.115,5.4373,947.49,4308.83
2022-07-19,1.54,9.75,13.15,7.122,5.4142,925.87,4321.85
2022-07-21,1.53,9.75,13.15,7.134,5.4985,926.5,4424.39
2022-07-22,1.52,9.75,13.15,7.135,5.498,955.45,4464.5
2022-07-25,1.53,9.75,13.15,7.117,5.3572,936.5,4466.98
2022-07-26,1.53,9.75,13.15,7.129,5.3513,924.7,4446.58
2022-07-27,1.53,9.75,13.15,7.11,5.2441,910.0,4422.08
2022-07-28,2.28,9.75,13.15,7.095,5.1826,909.75,4372.02
2022-07-29,2.27,9.75,13.15,7.083,5.1733,900.24,4295.52
2022-08-01,2.28,9.75,13.15,8.503,5.1866,891.95,4269.95
2022-08-02,2.3,9.75,13.15,8.507,5.2793,907.63,4325.2
2022-08-03,2.29,9.75,13.15,8.512,5.284,911.13,4307.25
2022-08-04,2.29,9.75,13.65,8.51,5.2133,902.3,4289.45
2022-08-05,2.28,9.75,13.65,8.509,5.1639,916.9,4348.02
2022-08-08,2.28,9.75,13.65,8.511,5.1129,905.63,4316.9
2022-08-09,2.29,9.75,13.65,8.506,5.1249,903.88,4349.51
2022-08-10,2.28,9.75,13.65,8.506,5.0943,888.53,4273.0
2022-08-11,2.28,9.75,13.65,8.504,5.1568,884.67,4228.19
2022-08-12,2.28,9.75,13.65,8.5,5.0745,876.05,4160.1
2022-08-16,2.29,9.75,13.65,8.509,5.1479,880.75,4247.59
2022-08-17,2.29,9.75,13.65,8.506,5.1663,897.72,4345.24
2022-08-18,2.28,9.75,13.65,8.512,5.169,929.6,4389.88
2022-08-19,2.28,9.75,13.65,8.514,5.1703,944.76,4377.35
2022-08-22,2.28,9.75,13.65,8.516,5.157,941.69,4397.12
2022-08-23,2.27,9.75,13.65,8.51,5.1052,916.75,4357.39
2022-08-24,2.27,9.75,13.65,8.512,5.1107,921.38,4409.25
2022-08-25,2.28,9.75,13.65,8.514,5.1098,897.19,4393.1
2022-08-26,2.28,9.75,13.65,8.512,5.0637,892.45,4403.95
2022-08-29,2.28,9.75,13.65,8.506,5.0291,884.75,4369.2
2022-08-30,2.29,9.75,13.65,8.498,5.122,886.13,4421.52
2022-08-31,2.29,9.75,13.65,8.504,5.1839,896.0,4429.17
2022-09-01,2.29,9.75,13.65,8.511,5.2424,895.75,4486.85
2022-09-02,2.29,9.75,13.65,8.503,5.1701,876.5,4482.63
2022-09-05,2.29,9.75,13.65,8.511,5.1532,881.7,4474.55
2022-09-06,2.29,10.75,13.65,8.512,5.2512,892.9,4478.55
2022-09-07,2.28,10.75,13.65,8.502,5.2357,885.58,4404.47
2022-09-08,2.28,10.75,13.65,8.503,5.2152,880.93,4397.19
2022-09-09,2.28,10.75,13.65,8.502,5.1474,909.5,4353.27
2022-09-12,2.28,10.75,13.65,8.496,5.0921,898.33,4359.58
2022-09-13,2.28,10.75,13.65,8.481,5.1909,917.55,4412.0
2022-09-14,2.27,10.75,13.65,8.493,5.164,919.4,4386.49
2022-09-15,2.28,10.75,13.65,8.506,5.2472,923.75,4418.66
2022-09-16,2.27,10.75,13.65,8.51,5.2501,923.75,4435.9
2022-09-19,2.27,10.75,13.65,8.511,5.1691,926.63,4406.2
2022-09-20,2.26,10.75,13.65,8.516,5.1433,933.9,4423.8
2022-09-21,2.25,10.75,13.65,8.523,5.173,935.4,4403.75
2022-09-22,2.99,10.75,13.65,8.529,5.1168,944.7,4367.91
2022-09-23,2.99,10.75,13.65,8.537,5.2622,970.55,4448.02
2022-09-26,2.99,10.75,13.65,8.519,5.3905,992.0,4544.03
2022-09-27,2.98,10.75,13.65,8.509,5.3805,987.33,4559.81
2022-09-28,2.98,10.75,13.65,8.514,5.3746,956.38,4487.17
2022-09-29,2.96,10.75,13.65,8.514,5.4001,964.7,4530.47
2022-09-30,2.98,10.75,13.65,9.402,5.4155,968.69,4608.75
2022-10-03,3.0,10.75,13.65,9.413,5.1687,938.13,4530.05
2022-10-04,3.04,10.75,13.65,9.425,5.1778,931.75,4498.52
2022-10-05,3.04,10.75,13.65,9.428,5.1958,940.13,4582.2
2022-10-06,3.05,10.75,13.65,9.426,5.2224,943.95,4609.27
2022-10-07,3.05,10.75,13.65,9.429,5.2034,938.5,4622.88
2022-10-10,3.05,10.75,13.65,9.431,5.1908,952.98,4606.02
2022-10-11,3.05,10.75,13.65,9.431,5.3022,928.35,4607.25
2022-10-12,3.04,11.25,13.65,9.433,5.2521,943.9,4607.33
2022-10-13,3.04,11.25,13.65,9.445,5.2631,938.25,4575.7
2022-10-14,3.04,11.25,13.65,9.441,5.3257,962.63,4698.5
2022-10-17,3.05,11.25,13.65,9.441,5.2826,972.45,4685.92
2022-10-18,3.04,11.25,13.65,9.443,5.2412,970.25,4766.05
2022-10-19,3.04,11.25,13.65,9.443,5.2721,974.75,4841.75
2022-10-20,3.03,11.25,13.65,9.443,5.2147,978.8,4906.8
2022-10-21,3.02,11.25,13.65,9.428,5.1631,971.9,4915.58
2022-10-24,3.01,11.25,13.65,9.435,5.3025,985.89,4990.7
2022-10-25,3.02,11.25,13.65,9.431,5.3175,963.58,4976.25
2022-10-26,3.03,11.25,13.65,9.446,5.3813,950.49,4886.46
2022-10-27,3.04,11.25,13.65,9.443,5.342,940.08,4822.41
2022-10-28,3.05,11.25,13.65,9.418,5.2954,942.43,4833.4
2022-10-31,3.05,11.25,13.65,10.285,5.1797,943.4,4940.08
2022-11-01,3.05,11.25,13.65,10.295,5.1468,943.4,5008.67
2022-11-02,3.05,11.25,13.65,10.284,5.2867,942.17,5011.58
2022-11-03,3.8,11.25,13.65,10.283,5.1164,944.92,5075.25
2022-11-04,3.8,11.25,13.65,10.282,5.0592,926.83,5120.15
2022-11-08,3.78,11.25,13.65,10.257,5.1479,905.3,4950.2
2022-11-09,3.78,11.25,13.65,10.273,5.1965,906.75,4878.71
2022-11-10,3.78,11.25,13.65,10.255,5.38,894.05,4801.95
2022-11-11,3.78,11.25,13.65,10.25,5.3264,891.95,4808.95
2022-11-14,3.79,11.25,13.65,10.25,5.3252,892.03,4805.54
2022-11-15,3.8,11.25,13.65,10.278,5.2867,887.15,4858.7
2022-11-16,3.81,11.25,13.65,10.301,5.3925,910.73,4952.85
2022-11-17,3.8,11.25,13.65,10.306,5.4056,920.75,4992.25
2022-11-18,3.8,11.25,13.65,10.281,5.377,941.24,4988.42
2022-11-21,3.8,11.25,13.65,10.299,5.309,942.1,4945.63
2022-11-22,3.8,11.25,13.65,10.288,5.3637,927.22,4905.27
2022-11-23,3.79,11.25,13.65,10.287,5.3496,915.63,4890.2
2022-11-24,3.79,11.25,13.65,10.285,5.3122,910.5,4885.58
2022-11-25,3.8,11.25,13.65,10.256,5.3987,922.99,4866.17
2022-11-28,3.8,11.25,13.65,10.27,5.3657,913.3,4834.51
2022-11-29,3.81,11.25,13.65,10.27,5.2845,903.75,4809.52
2022-11-30,3.82,11.25,13.65,10.247,5.1906,894.0,4834.25
2022-12-01,3.82,11.25,13.65,10.292,5.1916,880.05,4765.75
2022-12-02,3.81,11.25,13.65,10.292,5.219,883.6,4776.65
2022-12-05,3.81,11.25,13.65,10.295,5.283,895.92,4839.85
2022-12-06,3.8,11.25,13.65,10.287,5.2379,879.28,4834.0
2022-12-07,3.8,11.25,13.65,10.283,5.2164,866.66,4827.99
2022-12-09,3.8,11.25,13.65,10.297,5.2471,861.76,4809.6
2022-12-12,3.8,11.25,13.65,10.297,5.2924,867.6,4849.2
2022-12-13,3.8,11.25,13.65,10.297,5.3047,858.86,4763.41
2022-12-14,3.8,11.25,13.65,10.292,5.2899,870.8,4781.17
2022-12-15,4.32,11.25,13.65,10.292,5.3142,878.0,4793.72
2022-12-16,4.32,11.25,13.65,10.292,5.3073,886.9,4787.8
2022-12-19,4.3,11.25,13.65,11.174,5.2992,889.7,4777.12
2022-12-20,4.3,11.25,13.65,11.163,5.2033,886.67,4769.23
2022-12-21,4.3,11.25,13.65,11.167,5.2021,870.13,4770.09
2022-12-22,4.3,11.25,13.65,11.167,5.173,873.5,4761.78
2022-12-23,4.3,11.25,13.65,11.167,5.162,876.75,4737.68
2022-12-26,4.3,11.25,13.65,11.152,5.2199,878.02,4741.75
2022-12-27,4.3,11.25,13.65,11.151,5.2933,871.99,4765.7
2022-12-28,4.3,11.25,13.65,11.148,5.2633,863.1,4774.5
2022-12-29,4.3,11.25,13.65,11.144,5.2804,857.8,4852.5
2023-01-03,4.31,11.25,13.65,11.09,5.4627,859.5,4896.24
2023-01-04,4.3,11.25,13.65,11.099,5.4316,855.61,4929.67
2023-01-05,4.31,11.25,13.65,11.11,5.3529,852.75,4966.75
2023-01-06,4.31,11.25,13.65,11.113,5.225,841.0,4855.48
2023-01-10,4.31,11.25,13.65,11.12,5.2041,828.3,4787.6
2023-01-11,4.3,11.25,13.65,11.126,5.1647,823.5,4733.1
2023-01-12,4.3,11.25,13.65,11.104,5.101,818.5,4685.04
2023-01-13,4.3,11.25,13.65,11.125,5.1034,819.98,4688.68
2023-01-16,4.3,11.25,13.65,11.085,5.1527,822.24,4681.81
2023-01-17,4.31,11.25,13.65,11.099,5.1052,815.58,4734.3
2023-01-18,4.3,11.25,13.65,11.12,5.1815,823.38,4696.9
2023-01-19,4.31,11.25,13.65,11.12,5.1767,826.01,4669.98
2023-01-20,4.3,11.25,13.65,11.121,5.2071,815.15,4585.58
2023-01-23,4.3,11.25,13.65,11.139,5.1959,814.2,4544.55
2023-01-24,4.3,11.25,13.65,11.15,5.1423,801.65,4522.19
2023-01-25,4.31,11.25,13.65,11.161,5.0767,802.49,4538.83
2023-01-26,4.3,11.25,13.65,11.177,5.0702,801.79,4519.0
2023-01-27,4.3,11.25,13.65,11.176,5.1086,806.18,4577.04
2023-01-30,4.3,11.25,13.65,11.846,5.1214,807.66,4654.9
2023-01-31,4.31,11.25,13.65,11.815,5.0757,797.5,4670.86
2023-02-01,4.31,11.25,13.65,11.836,5.052,791.44,4625.24
2023-02-02,4.56,11.25,13.65,11.847,5.0436,779.3,4619.66
2023-02-03,4.55,11.25,13.65,11.838,5.1332,795.9,4697.77
2023-02-06,4.55,11.25,13.65,11.847,5.151,803.63,4786.74
2023-02-07,4.55,11.25,13.65,11.854,5.2048,796.28,4727.5
2023-02-08,4.55,11.25,13.65,11.865,5.2013,800.45,4761.02
2023-02-09,4.55,11.25,13.65,11.868,5.2752,802.3,4736.06
2023-02-10,4.55,11.25,13.65,11.874,5.2138,797.22,4799.67
2023-02-13,4.55,11.25,13.65,11.874,5.1697,792.9,4787.75
2023-02-14,4.55,11.25,13.65,11.889,5.188,785.6,4797.54
2023-02-15,4.55,11.25,13.65,11.887,5.2162,793.5,4925.01
2023-02-16,4.55,11.25,13.65,11.867,5.2198,792.22,4924.13
2023-02-17,4.55,11.25,13.65,11.845,5.1627,789.0,4906.4
2023-02-20,4.55,11.25,13.65,11.852,5.1755,798.25,4913.74
2023-02-21,4.55,11.25,13.65,11.869,5.1755,802.28,4959.95
2023-02-22,4.55,11.25,13.65,11.876,5.1593,798.78,4896.2
2023-02-23,4.55,11.25,13.65,11.87,5.1318,807.4,4857.38
2023-02-24,4.55,11.25,13.65,11.829,5.1997,825.75,4837.13
2023-02-27,4.55,11.25,13.65,11.8,5.2006,832.2,4761.75
2023-02-28,4.55,11.25,13.65,11.695,5.2364,827.05,4862.66
2023-03-01,4.55,11.25,13.65,11.671,5.1805,810.5,4832.35
2023-03-02,4.55,11.25,13.65,11.648,5.2118,812.75,4806.59
2023-03-03,4.55,11.25,13.65,11.675,5.1974,803.78,4784.42
2023-03-06,4.55,11.25,13.65,11.716,5.1587,798.33,4704.96
2023-03-07,4.55,11.25,13.65,11.824,5.1918,803.75,4767.74
2023-03-08,4.55,11.25,13.65,11.723,5.142,803.97,4777.66
2023-03-10,4.55,11.25,13.65,11.587,5.2145,796.9,4713.45
2023-03-13,4.55,11.25,13.65,11.57,5.2469,805.25,4768.17
2023-03-14,4.55,11.25,13.65,11.618,5.2542,801.27,4740.71
2023-03-15,4.58,11.25,13.65,11.65,5.2889,824.1,4844.01
2023-03-16,4.57,11.25,13.65,11.752,5.2311,824.95,4877.04
2023-03-17,4.55,11.25,13.65,11.755,5.2787,829.5,4827.25
